Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,3,-1,0.23647205349119302,0.8545,4.213213213213213,1.214915886135523,0.012708437884259054,0.0036434463851702436,0.12464470060361091,0.04881172500657993,25.85482676263429,3.680941269658046,2.747653506031627,0.42182565390746973,1.7408450837537184,0.4163506660705487,15.13997354558479,
distributed,1,3,1,0.24684567346315675,0.8439,1.0,0.0,0.013442062057196107,0.006342571415387716,0.13635597280531095,0.0563631424280287,nan,nan,nan,nan,nan,nan,15.12960152111321,
distributed,1,3,2,0.23707247088994088,0.8536,1.9893617021276595,0.1435598073366932,0.013320852887520843,0.004582077729266763,0.13323787796876388,0.054373207926943216,nan,nan,nan,nan,nan,nan,15.159774297733392,
distributed,1,3,3,0.23596207048260084,0.8546,2.9840637450199203,0.30315526415823824,0.01338167052833799,0.0037714376568417363,0.137569993813043,0.05853592268879231,nan,nan,nan,nan,nan,nan,15.034378695682816,
distributed,1,3,5,0.23696792206523024,0.8555,4.979328165374677,0.6283379061261193,0.013119104595819712,0.0034653296801659874,0.12612412663264855,0.05465014297034877,nan,nan,nan,nan,nan,nan,15.005659014214164,
distributed,1,3,7,0.24009545090859938,0.8519,6.975609756097561,0.9860132971832692,0.013147977330575543,0.002822684776644471,0.12095273657279915,0.05055296477372034,nan,nan,nan,nan,nan,nan,15.14434320150016,
distributed,1,3,10,0.24781071551903747,0.844,9.967391304347826,1.6560139707949761,0.01302898538731938,0.0022352092135283596,0.1347212062809696,0.04763885528259813,nan,nan,nan,nan,nan,nan,14.768710525977365,
distributed,1,3,20,0.26290120987974,0.8266,19.845654993514916,3.3165305667217964,0.012980175893302854,0.002541037835020589,0.11859376042523842,0.050471111206343684,nan,nan,nan,nan,nan,nan,14.981290042080408,
distributed,1,3,30,0.2761798009970385,0.8143,29.93348623853211,7.124432905485592,0.012672943546879319,0.002992397123529069,0.1134833181088865,0.057130788717184654,nan,nan,nan,nan,nan,nan,15.15081594960534,
distributed,1,3,50,0.29019148980100196,0.8027,49.2740021574973,11.6416278930397,0.013477148371648307,0.0012858274906907344,0.1260488503583508,0.06598136600232955,nan,nan,nan,nan,nan,nan,14.860097387932374,
distributed,1,3,70,0.3032969604054263,0.7919,69.85947046843177,22.819605057932094,0.01421424918039345,0.003279760918427822,0.13895165623737238,0.031467392878528976,nan,nan,nan,nan,nan,nan,15.01973085525234,
distributed,1,3,100,0.30670808471261174,0.7869,98.2258064516129,33.25939716831921,0.01224185836927792,0.002267839647796658,0.12997795129592407,0.037539177632877584,nan,nan,nan,nan,nan,nan,14.916137970323891,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.1948880172241477,0.9481000036001205,14.201219512195122,4.1492716480769,0.013055773513171248,0.0025092984484767662,0.1245551234871885,0.03896244593855652,48.58225502597057,13.158169222834966,2.177481000223082,0.2787912725535845,0.6497001785402833,0.27604996806017706,15.067202267529572,
distributed,0,0,1,0.5409909864018361,0.8621999996900558,1.0,0.0,0.01327111017417464,0.007230634328754917,0.1275492967339231,0.057287576058510176,nan,nan,nan,nan,nan,nan,15.067783539166454,
distributed,0,0,2,0.3588720374678571,0.9070000010728837,1.9896907216494846,0.14139190265868384,0.012973339872140378,0.004675880687084581,0.12699921844669326,0.053822692520771605,nan,nan,nan,nan,nan,nan,14.952256982352113,
distributed,0,0,3,0.313373940276603,0.9161000025272371,2.9844357976653697,0.2997334439173632,0.013300175954205606,0.0037590796514731114,0.13234590893323522,0.0490883446226835,nan,nan,nan,nan,nan,nan,14.931255102821872,
distributed,0,0,5,0.2502882837379973,0.931500000357628,4.979591836734694,0.6244997998398398,0.012999933241273198,0.003212856780559443,0.12555702335891877,0.04457846479411595,nan,nan,nan,nan,nan,nan,15.13510148791659,
distributed,0,0,7,0.23079215394953898,0.936400002241135,6.964523281596453,0.9468181696950299,0.013216318713513106,0.003000935942113592,0.1334944896630423,0.05481423423642814,nan,nan,nan,nan,nan,nan,14.829547805113572,
distributed,0,0,10,0.20852264485942787,0.9436000019311909,9.967391304347826,1.6560139707949761,0.013516047488735005,0.00219076149807842,0.13330834582562978,0.05522238292652469,nan,nan,nan,nan,nan,nan,14.977255828776146,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.184986972892657,0.9489000058174134,14.962209302325581,5.320070958818004,0.012665557898552667,0.0023428148505722484,0.1162711050491055,0.05374718974945039,50.46601769878013,18.230746215426876,2.172839891873141,0.301026048903499,0.6507030855623542,0.29594901732076884,15.08265905326853,
distributed,0,0,1,0.5410294391214847,0.8621999996900557,1.0,0.0,0.012627711108523672,0.006832641748116581,0.12917455393908306,0.047798945830579975,nan,nan,nan,nan,nan,nan,15.172842360093924,
distributed,0,0,2,0.35097833124299826,0.907300001382828,1.9898989898989898,0.13999999999999999,0.01366259471086778,0.005173164702831466,0.12464288180978851,0.05355598966724099,nan,nan,nan,nan,nan,nan,15.174693103443502,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.1906363197260846,0.94770000576973,14.956923076923077,4.737068370102309,0.013702020572829285,0.0026601037459263385,0.13292455972220152,0.04681577683512899,49.1296291665868,14.832187589432126,2.186434837498124,0.3085208450756822,0.6176179971756216,0.28863836438153184,15.21927169833532,
distributed,0,0,1,0.5410294391214847,0.8621999996900557,1.0,0.0,0.01353425527099911,0.006438810581271465,0.1283546626967788,0.05299409331945999,nan,nan,nan,nan,nan,nan,15.182114222552231,
distributed,0,0,2,0.36989427721748736,0.9027000010013583,1.989010989010989,0.1458305202717254,0.012899461191452289,0.005355101922134036,0.13808598702476713,0.051862855957196675,nan,nan,nan,nan,nan,nan,15.061763973407178,
distributed,0,0,3,0.3000900119667253,0.9187000006437301,2.9851301115241635,0.29322338602475456,0.01213131694070136,0.003718858270051602,0.129688648265263,0.057108599134184486,nan,nan,nan,nan,nan,nan,15.052923275851153,
distributed,0,0,5,0.25431062758589806,0.9305000007152557,4.978201634877384,0.6444291185917106,0.013223357966601644,0.0032017975054723126,0.1357336884591895,0.048265739342543294,nan,nan,nan,nan,nan,nan,15.038811865178346,
distributed,0,0,7,0.22398399267345673,0.9383000034093858,6.97489539748954,0.9995917534020515,0.013119484701047218,0.0029194826993513613,0.12650374718790988,0.05508887640289247,nan,nan,nan,nan,nan,nan,15.210977256416669,
distributed,0,0,10,0.2053369717982909,0.9441000032424927,9.968531468531468,1.6287068520047763,0.01328652269078595,0.0026760142575286785,0.12420065017827732,0.055191652538540685,nan,nan,nan,nan,nan,nan,14.943801995814537,
distributed,0,0,20,0.18339592339160543,0.9489000070095063,19.8489010989011,3.6384374595167093,0.013021438045894135,0.002514992053911926,0.13642065959965607,0.053914591752233426,nan,nan,nan,nan,nan,nan,14.90034608489521,
distributed,0,0,30,0.16726994497391107,0.9540000051259996,29.696601941747574,6.037339225413051,0.013431436391725685,0.0012814916212458365,0.13360756506754007,0.059437421654568716,nan,nan,nan,nan,nan,nan,14.94796394102795,
distributed,0,0,50,0.15487463961665832,0.9575000041723251,49.46219382321619,10.860363713983062,0.013535668584267968,0.0023818371994072623,0.1355252569849136,0.04934957427145299,nan,nan,nan,nan,nan,nan,14.94336628466465,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.19221403775426252,0.947100004553795,15.25585023400936,5.039384814196626,0.01371190636674821,0.0032226099752701,0.13271641187839622,0.045931976105251744,50.0777627302919,16.351722938745613,2.211772312729988,0.2874659358471839,0.620694090786983,0.2954143952117213,14.983593972875767,
distributed,0,0,1,0.5410294391214847,0.8621999996900557,1.0,0.0,0.013184483170570967,0.006654317804162619,0.12834036073155222,0.055639959100352625,nan,nan,nan,nan,nan,nan,15.143158297527183,
distributed,0,0,2,0.3591608002657693,0.9059000015258791,1.9893617021276595,0.1435598073366932,0.013170981755915842,0.004997255821303582,0.13374262586040397,0.04898973196568376,nan,nan,nan,nan,nan,nan,15.188743941238824,
distributed,0,0,3,0.2997452532810466,0.92170000076294,2.9849624060150375,0.29481109247603554,0.013662563694109278,0.004105677909277115,0.1268692890013915,0.05122624550969098,nan,nan,nan,nan,nan,nan,15.025317594152027,
distributed,0,0,5,0.24514612669125227,0.9338000023365025,4.980099502487562,0.6170297873499276,0.012461301296294983,0.002847603512242918,0.12256469077472927,0.05030758332198438,nan,nan,nan,nan,nan,nan,15.056075918101032,
distributed,0,0,7,0.23148747987424334,0.9368000030517579,6.973333333333334,1.02851895445316,0.012678540163336055,0.0029155747432885633,0.1425926959984214,0.05164725841968856,nan,nan,nan,nan,nan,nan,15.138095872259472,
distributed,0,0,10,0.21063147398332754,0.9429000067710878,9.944852941176471,1.4965947742683543,0.012973849569496779,0.002334793242827918,0.14147188305710603,0.05823619202114383,nan,nan,nan,nan,nan,nan,14.991917608606878,
distributed,0,0,20,0.17570825452916336,0.9516000032424928,19.9501312335958,4.14095399636364,0.013119857649317107,0.0018270052668738401,0.12945370838319697,0.04945790733109102,nan,nan,nan,nan,nan,nan,15.022872446221808,
distributed,0,0,30,0.1702009384954968,0.952600004673004,29.928571428571427,7.3484692283495345,0.01354693355371578,0.001461035125599614,0.14095627882721504,0.05161697708241146,nan,nan,nan,nan,nan,nan,15.013873216773645,
distributed,0,0,50,0.1558467480229834,0.9560000026226042,49.59172852598091,10.729748366108126,0.013089686482995194,0.001264142297953775,0.1375659674479427,0.05763423996219514,nan,nan,nan,nan,nan,nan,15.192159747273601,
distributed,0,0,70,0.15471718498505646,0.9576000022888185,68.63463569165786,18.636404040360244,0.012662615306353663,0.002082664438276851,0.1490174334960988,0.05939967901691061,nan,nan,nan,nan,nan,nan,14.716347008456477,
distributed,0,0,100,0.1521766728473207,0.9578000026941298,99.07459677419355,28.319020854343822,0.01223655969682718,0.003445684985932334,0.14045636890569077,0.05883669880739729,nan,nan,nan,nan,nan,nan,14.74025136749512,
distributed,0,1,-1,0.4545629327247543,0.8827999973297121,5.959798994974874,1.4090139718760337,0.012740972015017265,0.0029338126435536674,0.13895969555817075,0.049073798703083045,80.34489659140702,7.726006542569344,13.430848263552308,2.1263541551973826,4.017943428579224,1.2329135659431127,14.96247872274576,
distributed,0,1,1,0.553319322516521,0.8593999981880186,1.0,0.0,0.012828689360672201,0.0070765709842301365,0.1327272920892537,0.05131704968605412,nan,nan,nan,nan,nan,nan,14.992266089342374,
distributed,0,1,2,0.5395322159429388,0.8602000027894974,1.988888888888889,0.14661169301237728,0.01316159620280752,0.004971774398342787,0.13856481275708346,0.052298245969424596,nan,nan,nan,nan,nan,nan,14.98203954423878,
distributed,0,1,3,0.4648469837258255,0.8813999986648562,2.9844357976653697,0.2997334439173632,0.013050574815454628,0.0040761575759166975,0.13263573064073886,0.05261987820054253,nan,nan,nan,nan,nan,nan,14.898611644733101,
distributed,0,1,5,0.4577372766782838,0.879000002145767,4.977591036414566,0.6529520705650951,0.013512029926593625,0.003690332475288191,0.13782247826725955,0.05862247626654008,nan,nan,nan,nan,nan,nan,14.857151794540654,
distributed,0,1,7,0.42611561991274355,0.8879000008106231,6.975257731958763,0.9927329682651321,0.012449196205611135,0.002713687583794677,0.12453773564091254,0.04837249667911114,nan,nan,nan,nan,nan,nan,14.95469234235884,
distributed,0,1,10,0.4619276486337184,0.8785999971628186,9.937728937728938,1.352906923205415,0.013717759785674776,0.002346115551247871,0.13481581702926615,0.05291953367681457,nan,nan,nan,nan,nan,nan,14.986062950397466,
distributed,0,1,20,0.4988348317891359,0.8675999999046321,19.95128205128205,2.9664793948382653,0.013052969911904643,0.0023337169065817107,0.13303310257022377,0.04218553757164098,nan,nan,nan,nan,nan,nan,15.297230852447935,
distributed,0,1,30,0.5656211444238829,0.842200000882149,29.864864864864863,7.0999321729774225,0.013678107147268057,0.0019407493040117204,0.14048655068072094,0.05393175187949405,nan,nan,nan,nan,nan,nan,15.032919601710027,
distributed,0,1,50,0.6588979476193593,0.812699998021126,49.891352549889135,14.7,0.01238708602433759,0.0031384127438685147,0.1433024137922422,0.05157450422957227,nan,nan,nan,nan,nan,nan,14.838176162193177,
distributed,0,1,70,0.7200346424678966,0.7943000024557111,68.72781065088758,18.418316291127155,0.012759255796413207,0.001285712391048114,0.11349834444049425,0.04878098632815726,nan,nan,nan,nan,nan,nan,14.959451344747114,
distributed,0,1,100,0.8293940418958667,0.7457999974489212,98.51669941060904,34.07059664220097,0.013126626498133101,0.0008385494788250409,0.14179952060707865,0.024411391996989062,nan,nan,nan,nan,nan,nan,14.928731988149197,
distributed,0,2,-1,0.19379328204629337,0.9447000056505203,98.72189349112426,45.86763564867935,0.013549048090633557,0.0013657161586287144,0.11575370792560255,0.05465793844014607,0.06975886367391611,0.2514831043816522,5.014071909755392e-08,3.026652554429292e-08,0.0,0.0,15.266982880779295,
distributed,0,2,1,0.5897289141019184,0.8279999989271161,1.0,0.0,0.012111261819494899,0.007247325383047982,0.12683383679111443,0.05597292752796524,nan,nan,nan,nan,nan,nan,15.145015748556409,
distributed,0,2,2,0.37309609901159996,0.8995000034570693,1.9893617021276595,0.1435598073366932,0.013189082672078216,0.0049656984279263005,0.13149863606097512,0.0569058777009737,nan,nan,nan,nan,nan,nan,14.984306224757674,
distributed,0,2,3,0.30874770083775094,0.9160999995470047,2.9849624060150375,0.29481109247603554,0.013050323654145816,0.004085183507713173,0.1294293721913502,0.05334531234295074,nan,nan,nan,nan,nan,nan,15.11748518129565,
distributed,0,2,5,0.26456973753248636,0.9271000003814701,4.979057591623037,0.6322475900481002,0.012517264358337651,0.0028412827986648167,0.1282756406021035,0.05511331271507251,nan,nan,nan,nan,nan,nan,14.752970374207756,
distributed,0,2,7,0.23783839464808515,0.931600000858307,6.963562753036437,0.8384104595992539,0.012897982937002419,0.002190056062851091,0.12058861448810365,0.04779240193432784,nan,nan,nan,nan,nan,nan,15.05057356743695,
distributed,0,2,10,0.21227477108438786,0.9435000038146975,9.954462659380692,1.216253657418416,0.01324124215480366,0.0028888570799133683,0.1378192714000957,0.05215076829737764,nan,nan,nan,nan,nan,nan,14.861533834138056,
distributed,0,2,20,0.20511173152364806,0.9437000054121015,19.842666666666666,3.4303437703301687,0.01373620332330619,0.0022176665329698034,0.12798541774616715,0.060455078346667294,nan,nan,nan,nan,nan,nan,15.10532608323066,
distributed,0,2,30,0.1777830928377807,0.9497000050544738,29.931116389548695,7.233870947762953,0.013512451537163319,0.0030361281659125787,0.1374637476509583,0.05322486880555467,nan,nan,nan,nan,nan,nan,15.00767306512314,
distributed,0,2,50,0.16993651938314228,0.9533000028133389,49.33161688980432,11.959872438819508,0.013502775931151043,0.0019150494396019165,0.11284336802690588,0.04742628903210095,nan,nan,nan,nan,nan,nan,15.158848785987841,
distributed,0,2,70,0.15952144339370206,0.9558000016212463,69.66192893401015,22.329825206436347,0.013145639675320477,0.001230627674365346,0.1326130515209127,0.057685538905555896,nan,nan,nan,nan,nan,nan,15.085206862622833,
distributed,0,2,100,0.16556136367532104,0.9508000057935714,97.52621544327931,29.72781619217186,0.012659740908637989,0.0013518677103567692,0.12211195865392625,0.04002424166062343,nan,nan,nan,nan,nan,nan,15.15997722274568,
distributed,0,3,-1,0.36705051348855083,0.892200001478195,7.113684210526316,1.6833195682623847,0.013425606021618415,0.0034685019964210534,0.12896181891169456,0.044221198570175015,65.1868693842161,7.379181443107764,10.474731035580232,1.5151647075384216,3.0102248697356595,0.9250646967649423,15.315492852562372,
distributed,0,3,1,0.5643441512435672,0.8525000017881394,1.0,0.0,0.01314884717854391,0.00620701771901503,0.13083840082745185,0.051638826041421095,nan,nan,nan,nan,nan,nan,15.118661040629553,
distributed,0,3,2,0.45899769976735116,0.8769999992847446,1.989010989010989,0.1458305202717254,0.013534140861183857,0.005029669062674082,0.1361534015729362,0.05076410499226174,nan,nan,nan,nan,nan,nan,14.981382896483442,
distributed,0,3,3,0.39112810476372617,0.8922000020742418,2.985294117647059,0.2916610405434508,0.01225942639910231,0.0045952633367707255,0.12757086430859205,0.04764724375836048,nan,nan,nan,nan,nan,nan,15.078182735425008,
distributed,0,3,5,0.37159804546584685,0.8983000022172926,4.978779840848806,0.6362311020216047,0.013169665680272067,0.0029559978270456847,0.13395929926060965,0.055916398270206565,nan,nan,nan,nan,nan,nan,15.28039351763455,
distributed,0,3,7,0.381771170794964,0.8893999969959263,6.972477064220183,1.0439558180306292,0.012987243449925037,0.0029201345120919296,0.14631328306068225,0.044717674926273106,nan,nan,nan,nan,nan,nan,15.13738542058896,
distributed,0,3,10,0.3608976545184851,0.8960000002384189,9.966789667896679,1.670191850155703,0.013096116600285713,0.002521540660400944,0.14128006098272913,0.06420588586498974,nan,nan,nan,nan,nan,nan,14.927225577269718,
distributed,0,3,20,0.36410255995889507,0.8919000017642974,19.908376963350786,3.9293765408777004,0.012752214043525079,0.0027185940494403645,0.12366823475045115,0.04335905325079361,nan,nan,nan,nan,nan,nan,15.015092847933383,
distributed,0,3,30,0.4126176556696495,0.8676000028848647,29.86873508353222,5.3002591191453305,0.01335621667583553,0.0012095293754621924,0.13080028856673812,0.05667482588537481,nan,nan,nan,nan,nan,nan,14.955159168249239,
distributed,0,3,50,0.4371501336495087,0.8638000023365021,49.89705882352941,14.38363267359428,0.012364310090323252,0.0023762294400179146,0.13873887663412782,0.047328696438043494,nan,nan,nan,nan,nan,nan,15.33621533742349,
distributed,0,3,70,0.4697120277583599,0.8461000001430511,68.76610505450941,18.96532609131728,0.013225175087720205,0.001957522696623852,0.13648247159656404,0.052108952606160275,nan,nan,nan,nan,nan,nan,15.127924477322773,
distributed,0,3,100,0.49599416755139836,0.8369000017642975,98.03018500486854,32.638061455232844,0.013648921279070797,0.001601997961980267,0.11790756928994017,0.04113989097744177,nan,nan,nan,nan,nan,nan,14.973840547311283,
distributed,1,0,-1,0.20774315158526108,0.94129999935627,15.452648475120386,5.0849587307082125,0.013368487924182652,0.0019553797572966856,0.1445979525698651,0.0585051230908496,50.59116568755452,17.159752718792237,2.1777190377096076,0.28519476986806286,0.5984460468395744,0.28629896191023335,14.94924397469947,
distributed,1,0,1,0.5769017961869637,0.8477000004053116,1.0,0.0,0.01274187829902288,0.0059508352189233185,0.12615923779066776,0.049896718377894236,nan,nan,nan,nan,nan,nan,14.862419421596893,
distributed,1,0,2,0.38913591076930376,0.8945000022649767,1.9891304347826086,0.14506169422830154,0.013270736261763671,0.00460483411836955,0.1364969325390344,0.055235831380203125,nan,nan,nan,nan,nan,nan,15.132500087274028,
distributed,1,0,3,0.32497369484355065,0.9087000000476839,2.9847908745247147,0.296424852994897,0.012053727454854399,0.0034111507816632597,0.13299174524900934,0.058403213265677136,nan,nan,nan,nan,nan,nan,15.004741603513882,
distributed,1,0,5,0.2712708132279416,0.9247000026702883,4.978494623655914,0.6402907926629705,0.013199466760773904,0.003187203723419524,0.131133599922499,0.05067586821719852,nan,nan,nan,nan,nan,nan,14.888553161418418,
distributed,1,0,7,0.2447677499211083,0.9313000029325487,6.960176991150442,0.8745981630098068,0.013039322173217429,0.0025181130974022956,0.1337882367684389,0.04494990131915866,nan,nan,nan,nan,nan,nan,14.720444552287503,
distributed,1,0,10,0.21748780935071418,0.9403000026941298,9.96797153024911,1.6421904689366424,0.01295391196327016,0.002423047432244154,0.13466176213770095,0.054052451804752696,nan,nan,nan,nan,nan,nan,15.057486892885557,
distributed,1,0,20,0.1905301067388306,0.9471000027656553,19.838356164383562,3.4728866708049724,0.013137947416740405,0.0022826229441766546,0.13788757297235704,0.050633310218436964,nan,nan,nan,nan,nan,nan,15.031830297122346,
distributed,1,0,30,0.17791996624320727,0.9497000032663345,29.93095238095238,5.288130877799567,0.012539802016817,0.001567604533628564,0.1389443629911354,0.04695464595477136,nan,nan,nan,nan,nan,nan,14.746641392784554,
distributed,1,0,50,0.16834483387569593,0.9525000041723249,49.31545064377682,11.248999955551605,0.012985377529145506,0.0016322184687880053,0.12781891429197745,0.05333403904244012,nan,nan,nan,nan,nan,nan,14.901713095449827,
distributed,1,0,70,0.16726361264009032,0.9537000030279158,69.07783783783783,21.3780780759689,0.012989610379450827,0.0022094192431630307,0.16925491525659894,0.041887989653587886,nan,nan,nan,nan,nan,nan,14.993027396455721,
distributed,1,0,100,0.15569175247568617,0.9566000020503995,97.66666666666667,28.48245073725223,0.01328150328986255,0.000849105421424403,0.11277078194559259,0.05433907994782977,nan,nan,nan,nan,nan,nan,15.434107586921515,
distributed,1,1,-1,0.48395836502313594,0.8697000008821486,5.830379746835443,1.5064756697393447,0.013118410867327427,0.0032834468865730283,0.13652247555676536,0.06328463871761768,82.88159279313855,7.842419098022815,13.74613087365767,2.2076230883152568,4.109611589222248,1.188494960960237,15.217948154188745,
distributed,1,1,1,0.5586138207713767,0.8580000001192092,1.0,0.0,0.013226449277196602,0.0068695345031731326,0.12903745102203165,0.06078253875460022,nan,nan,nan,nan,nan,nan,15.22223733201742,
distributed,1,1,2,0.5707273027797538,0.8479999989271162,1.989247311827957,0.14430489325798443,0.013144033734429706,0.004422351493788339,0.13175364179961385,0.04952714718735871,nan,nan,nan,nan,nan,nan,14.814127673032784,
distributed,1,1,3,0.48958121888339506,0.8685000014305115,2.9846743295019156,0.23591522150030333,0.013846502765287894,0.003719978513552767,0.12994683060892764,0.048429983312260144,nan,nan,nan,nan,nan,nan,15.046284851694992,
distributed,1,1,5,0.465541952277223,0.874899998307228,4.979328165374677,0.6283379061261193,0.013504877386629187,0.0031899718349248313,0.12461477648169965,0.05193659857640251,nan,nan,nan,nan,nan,nan,15.117786001469339,
distributed,1,1,7,0.4786711668471496,0.8664999985694886,6.965065502183406,0.9399430742587336,0.012961959533379528,0.002654094333202633,0.13272174046466598,0.047651611036052186,nan,nan,nan,nan,nan,nan,14.828120527669586,
distributed,1,1,10,0.5182539328436055,0.8558999979496001,9.96551724137931,1.699673171197595,0.013448219878539683,0.002479180622768361,0.14277050959680876,0.047913667643901425,nan,nan,nan,nan,nan,nan,14.791294336860004,
distributed,1,1,20,0.565311119779944,0.83950000166893,19.948787061994608,4.190876412148972,0.012440680825584617,0.0026137545276507194,0.14489166618728375,0.05943904310610156,nan,nan,nan,nan,nan,nan,15.14042374771388,
distributed,1,1,30,0.6334344353278479,0.8147000014781953,29.75390156062425,5.4386645909358275,0.013004901697527087,0.001896879371501679,0.14576634895249208,0.06044464164898527,nan,nan,nan,nan,nan,nan,15.299546848731987,
distributed,1,1,50,0.7533129548529789,0.7724999958276747,49.31545064377682,11.248999955551605,0.013196726452904628,0.0010216745370513654,0.12399343677176555,0.059544874684342955,nan,nan,nan,nan,nan,nan,14.926245581457767,
distributed,1,1,70,0.8707104089856146,0.7282000011205674,68.72984293193717,17.954262879760773,0.013647191629147737,0.0018848137351346384,0.14451067072104776,0.04300845550124128,nan,nan,nan,nan,nan,nan,14.802835458125749,
distributed,1,1,100,0.9608954370021826,0.6975000002980231,99.80239520958084,36.89512162874653,0.013592679646274924,0.0024853420425038904,0.15313250963685937,0.04920998813685001,nan,nan,nan,nan,nan,nan,15.065303502443651,
distributed,1,2,-1,0.18037161647652603,0.9490000057220461,98.72189349112426,45.86763564867935,0.013197038493518666,0.0020903567410675257,0.11536449750578671,0.04158020150931181,0.08643250578752536,0.311600775971006,5.286223247312949e-08,3.206914069606037e-08,0.0,0.0,15.092067404354562,
distributed,1,2,1,0.601034029275179,0.8389999979734417,1.0,0.0,0.012823002993975773,0.006373419025950207,0.12841074810508077,0.050073016645593285,nan,nan,nan,nan,nan,nan,15.112011367599052,
distributed,1,2,2,0.40874729968607454,0.8902000015974043,1.988888888888889,0.14661169301237728,0.012932161015483305,0.004567596457457692,0.1399937186230188,0.056059240181907465,nan,nan,nan,nan,nan,nan,15.059206175863734,
distributed,1,2,3,0.3290457257628441,0.9078000026941299,2.985611510791367,0.28860978651596886,0.012855512972185984,0.004014997233319545,0.12289580506099376,0.05216642361364087,nan,nan,nan,nan,nan,nan,15.12626031055019,
distributed,1,2,5,0.27714363677427156,0.9210000008344651,4.979328165374677,0.6283379061261193,0.01297624327334512,0.003724868761684288,0.13063680334811517,0.05324759638281613,nan,nan,nan,nan,nan,nan,15.345166577933396,
distributed,1,2,7,0.23838179157425968,0.9325999999046325,6.975951903807616,0.9794281058476426,0.012693435422293932,0.0031474923128633372,0.1182106707167495,0.05617305830183935,nan,nan,nan,nan,nan,nan,14.929387952270394,
distributed,1,2,10,0.2349322177345555,0.9318999993801121,9.96797153024911,1.6421904689366424,0.012973012963156233,0.0023719503324269426,0.13267845152638633,0.04778741648059195,nan,nan,nan,nan,nan,nan,14.942427816120295,
distributed,1,2,20,0.1950470432918517,0.9437000048160551,19.95140664961637,4.092767230737295,0.013288824910740175,0.001953775647413931,0.1128990608666617,0.05397035134752234,nan,nan,nan,nan,nan,nan,15.043430621211954,
distributed,1,2,30,0.1865288825581472,0.9483000040054322,29.74969474969475,6.526630711349506,0.012608104376339807,0.0022601331086252075,0.14414054719919595,0.06013540100687164,nan,nan,nan,nan,nan,nan,14.803510706943907,
distributed,1,2,50,0.17005290113389496,0.9537000018358233,49.45020746887967,12.757461913214563,0.012837516908897416,0.001228524940149152,0.12332838937061362,0.054978975018631436,nan,nan,nan,nan,nan,nan,15.081035420711885,
distributed,1,2,70,0.16573157005167252,0.952099999785423,68.7797619047619,19.08205963726138,0.013696014572921229,0.002880740947386188,0.11694696966711224,0.0484751254340615,nan,nan,nan,nan,nan,nan,14.886157449439805,
distributed,1,2,100,0.17631765433121466,0.9496000039577482,98.33594515181196,33.57940423665806,0.012826447578157575,0.0009903092868944869,0.13162921303863048,0.04315434854620663,nan,nan,nan,nan,nan,nan,14.966515401208362,
distributed,1,3,-1,0.38806042068948343,0.8884000021219253,6.623318385650224,1.6299189557978444,0.012661936631670286,0.0028902497491528306,0.13138995653965704,0.05332751706679671,71.74948601025864,7.585834153372904,11.25231548808813,1.639248963668482,3.2247754931034263,0.9604392590757529,15.113741359494338,
